idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,0,21.63,0,21.63,0,0,20
2,4,0,0,15.46,0,15.46,0,0,20
3,6,0,4,17.73,0,17.73,0,1,20
4,4,0,1,18.0,0,18.0,0,1,20
5,4,0,4,21.9,0,21.9,0,1,20
6,6,0,1,5.9,0,5.9,0,0,20
7,6,0,2,17.12,0,17.12,0,0,20
8,4,0,2,18.52,0,18.52,0,1,20
9,4,0,3,21.12,0,21.12,0,1,20
10,6,0,3,16.54,0,16.54,0,0,20
11,1,0,0,7.01,0,7.01,1,0,20
12,1,0,1,15.82,0,15.82,2,0,20
13,2,0,0,20.0,0,20.0,3,0,20
14,2,0,1,22.53,0,22.53,4,0,20
15,3,0,0,13.67,0,13.67,5,0,20
16,2,0,2,22.88,0,22.88,6,0,20
17,3,0,1,15.37,0,15.37,7,0,20
18,5,0,0,9.32,0,9.32,8,0,20
19,1,0,2,19.74,0,19.74,9,0,20
20,3,0,2,19.35,0,19.35,10,0,20
21,5,0,1,9.82,0,9.82,11,0,20
22,5,0,2,12.24,0,12.24,12,0,20
23,5,0,3,9.49,0,9.49,13,0,20
24,1,0,3,20.77,0,20.77,14,0,20
25,5,0,4,8.66,0,8.66,15,0,20
26,3,0,3,16.83,0,16.83,16,0,20
27,3,0,4,5.73,0,5.73,17,0,20
